"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"CD_PLEITO";"SG_UF";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"NR_SECAO";"NR_URNA_ESPERADA";"CD_CARGA_URNA_ESPERADA";"CD_FLASHCARD_URNA_ESPERADA";"DT_CARGA_URNA_ESPERADA";"ST_CORRESP_ALTERADA";"NR_LOCAL_VOTACAO";"NM_MAQUINA_GERACAO_MIDIA";"NR_SRI_TPM_GERACAO_MIDIA";"NR_SRI_INSTAL_GERACAO_MIDIA";"NM_MAQUINA_TRANSM_CORRESP";"NR_SRI_TPM_TRANSM_CORRESP";"NR_SRI_INSTAL_TRANSM_CORRESP"
"06/10/2024";"14:06:53";2024;452;"AC";"01511";"PLÁCIDO DE CASTRO";8;18;2294254;885276836045359155831820;"539518F3";"2024-09-25 11:56:00";"N";1546;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC008STD90";"37DC9DDF3B25AE97B1B2B2BC76CCE0EB23B939CE";"142087CE"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;204;2268063;287539909176380297863128;"F7829F6A";"2024-09-27 14:49:00";"N";1783;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01058";"BRASILÉIA";6;16;2256811;549020277194538820343480;"B20256F3";"2024-09-25 10:42:00";"N";1104;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC006STD90";"16CF4F61FF46B9F7171F87972B15DA388DDAB73A";"C2C43700"
"06/10/2024";"14:06:53";2024;452;"AC";"01554";"MANOEL URBANO";3;47;2046913;649997698180182667870339;"4B2DA5A9";"2024-09-25 11:57:00";"N";1252;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC003STD91";"622ACF17D83EFBD9C5351234D25B9CC3A1930D32";"26D1D987"
"06/10/2024";"14:06:53";2024;452;"AC";"01007";"BUJARI";9;6;2260799;997198652663617867060654;"7D9358A7";"2024-09-28 14:06:00";"N";1112;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01538";"SENADOR GUIOMARD";8;79;2283832;540342020880214091678501;"E3BEA329";"2024-09-25 15:09:00";"N";1252;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC008STD90";"37DC9DDF3B25AE97B1B2B2BC76CCE0EB23B939CE";"142087CE"
"06/10/2024";"14:06:53";2024;452;"AC";"01015";"CAPIXABA";2;66;2251067;754097830089955285117750;"6A18E85E";"2024-09-26 10:35:00";"N";1015;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC002STD91";"514298FCA97E74F2B584BA09BBCAFA99B5EDE7F8";"A541C949"
"06/10/2024";"14:06:53";2024;452;"AC";"01538";"SENADOR GUIOMARD";8;222;2264664;146302689253548598332267;"B2CA5CC5";"2024-09-26 08:58:00";"N";1210;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC008STD90";"37DC9DDF3B25AE97B1B2B2BC76CCE0EB23B939CE";"142087CE"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;34;2278948;772476423738650231365670;"E811B9FA";"2024-09-28 17:05:00";"N";1457;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01457";"SENA MADUREIRA";3;123;2045933;490482057917834321450640;"84CD9491";"2024-09-25 14:32:00";"N";1422;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC003STD91";"622ACF17D83EFBD9C5351234D25B9CC3A1930D32";"26D1D987"
"06/10/2024";"14:06:53";2024;452;"AC";"01139";"FEIJÓ";7;34;2047906;689845331099789395519542;"3459B0BC";"2024-09-25 08:55:00";"N";1163;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC007STD90";"3C4079C3138301339C80EE3F6B77F257D58E625E";"A3BB5CD1"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;506;2294031;651276767425684097465337;"1E977BD0";"2024-09-28 08:24:00";"N";2690;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01040";"MARECHAL THAUMATURGO";4;441;2044922;237667982407722595768508;"76161E52";"2024-09-25 12:46:00";"N";1082;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC004STD90";"425B2ED19513538E219AFACD8BD6B895957325D5";"D3AD42A7"
"06/10/2024";"14:06:53";2024;452;"AC";"01074";"CRUZEIRO DO SUL";4;126;2046241;355779241825780236935547;"23564318";"2024-09-26 12:09:00";"N";1066;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC004STD90";"425B2ED19513538E219AFACD8BD6B895957325D5";"D3AD42A7"
"06/10/2024";"14:06:53";2024;452;"AC";"01074";"CRUZEIRO DO SUL";4;204;2046455;628406240655325870625090;"7EE1016C";"2024-09-26 17:05:00";"N";1791;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC004STD90";"425B2ED19513538E219AFACD8BD6B895957325D5";"D3AD42A7"
"06/10/2024";"14:06:53";2024;452;"AC";"01457";"SENA MADUREIRA";3;1;2046200;167149274650933089955433;"4F0DF207";"2024-09-25 09:40:00";"N";1015;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC003STD91";"622ACF17D83EFBD9C5351234D25B9CC3A1930D32";"26D1D987"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;439;2270244;570468136039261752227698;"01E91865";"2024-09-27 12:55:00";"N";1295;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;451;2290441;752286578702663793467046;"03F4421A";"2024-09-27 15:36:00";"N";2585;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;148;2273149;923903176040746837763206;"F7829F6A";"2024-09-27 09:12:00";"N";2828;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01082";"RODRIGUES ALVES";4;174;2045379;173261190321952603088449;"BEFAB159";"2024-09-25 15:28:00";"N";1040;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC004STD90";"425B2ED19513538E219AFACD8BD6B895957325D5";"D3AD42A7"
"06/10/2024";"14:06:53";2024;452;"AC";"01074";"CRUZEIRO DO SUL";4;13;2035706;133557531212499676052912;"D8C37642";"2024-09-26 12:08:00";"N";1104;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC004STD90";"425B2ED19513538E219AFACD8BD6B895957325D5";"D3AD42A7"
"06/10/2024";"14:06:53";2024;452;"AC";"01040";"MARECHAL THAUMATURGO";4;327;2048250;894233079273235192179380;"76161E52";"2024-09-25 12:09:00";"N";1031;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC004STD90";"425B2ED19513538E219AFACD8BD6B895957325D5";"D3AD42A7"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;274;2263083;317830427118641885574495;"5686F86B";"2024-09-29 08:27:00";"N";1708;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;680;2295753;55216151272779580882340;"906D9C02";"2024-09-27 16:23:00";"N";3581;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01457";"SENA MADUREIRA";3;61;2045935;944927474205360210443801;"5BD10511";"2024-09-25 17:11:00";"N";1015;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC003STD91";"622ACF17D83EFBD9C5351234D25B9CC3A1930D32";"26D1D987"
"06/10/2024";"14:06:53";2024;452;"AC";"01074";"CRUZEIRO DO SUL";4;402;2048131;345678921721688950295577;"79CD02D5";"2024-09-26 15:03:00";"N";2135;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC004STD90";"425B2ED19513538E219AFACD8BD6B895957325D5";"D3AD42A7"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;44;2257446;550254273112216794970653;"3594F9F1";"2024-09-28 14:24:00";"N";1490;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;700;2268064;125923758479083862121101;"906D9C02";"2024-09-28 08:23:00";"N";3468;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01074";"CRUZEIRO DO SUL";4;5;2048167;820426375281026030788915;"D8C37642";"2024-09-26 11:16:00";"N";1015;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC004STD90";"425B2ED19513538E219AFACD8BD6B895957325D5";"D3AD42A7"
"06/10/2024";"14:06:53";2024;452;"AC";"01023";"PORTO ACRE";1;605;2256720;813992909311130051162350;"81AA64ED";"2024-09-27 13:22:00";"N";1082;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01090";"MÂNCIO LIMA";4;367;2046667;707814165702152262086993;"A8C1E2D8";"2024-09-25 15:32:00";"N";1244;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC004STD90";"425B2ED19513538E219AFACD8BD6B895957325D5";"D3AD42A7"
"06/10/2024";"14:06:53";2024;452;"AC";"01120";"ACRELÂNDIA";8;123;2273597;811969371462530092743806;"E7FA68B2";"2024-09-25 10:12:00";"N";1074;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC008STD90";"37DC9DDF3B25AE97B1B2B2BC76CCE0EB23B939CE";"142087CE"
"06/10/2024";"14:06:53";2024;452;"AC";"01490";"XAPURI";2;12;2290113;518773802720186432908987;"901BDD9F";"2024-09-25 15:09:00";"N";1287;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC002STD91";"514298FCA97E74F2B584BA09BBCAFA99B5EDE7F8";"A541C949"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;445;2256454;732072923366767656779973;"1225EA90";"2024-09-29 08:14:00";"N";2380;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;299;2263082;125911924383151909823936;"59091166";"2024-09-29 08:14:00";"N";2020;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01007";"BUJARI";9;137;2264382;764875833760755799724635;"22B05699";"2024-09-28 13:39:00";"N";1112;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01554";"MANOEL URBANO";3;153;2046495;559088324315100659128084;"EE20E970";"2024-09-25 13:54:00";"N";1260;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC003STD91";"622ACF17D83EFBD9C5351234D25B9CC3A1930D32";"26D1D987"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;481;2258145;812892843608759764678065;"03F4421A";"2024-09-28 10:20:00";"N";2666;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;169;2264527;954294454984803660693110;"B8903CCA";"2024-09-28 18:03:00";"N";1031;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01511";"PLÁCIDO DE CASTRO";8;86;2256101;804468023730891007139701;"0A7B98EB";"2024-09-25 11:07:00";"N";1112;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC008STD90";"37DC9DDF3B25AE97B1B2B2BC76CCE0EB23B939CE";"142087CE"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;26;2264452;742185540914792311627357;"542D4800";"2024-09-27 12:11:00";"N";1708;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01104";"JORDÃO";5;66;2045299;409295484123085435117558;"26088E23";"2024-09-25 11:59:00";"N";1074;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC005STD90";"08A56C93819BE711F51A27B174A626FBBFBAD438";"0D97F536"
"06/10/2024";"14:06:53";2024;452;"AC";"01023";"PORTO ACRE";1;581;2259345;490760612749032432916577;"5B46D8D4";"2024-09-27 10:56:00";"N";1015;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;210;2261756;984597236369589903486304;"B14E298A";"2024-09-29 08:57:00";"N";1058;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01074";"CRUZEIRO DO SUL";4;417;2045043;264870460468878875471530;"AF84E1FB";"2024-09-26 11:48:00";"N";1570;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC004STD90";"425B2ED19513538E219AFACD8BD6B895957325D5";"D3AD42A7"
"06/10/2024";"14:06:53";2024;452;"AC";"01007";"BUJARI";9;163;2256953;199118030503920082084322;"22B05699";"2024-09-28 13:44:00";"N";1040;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01074";"CRUZEIRO DO SUL";4;376;2035599;93153512000963847622101;"C3F75146";"2024-09-26 15:28:00";"N";1554;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC004STD90";"425B2ED19513538E219AFACD8BD6B895957325D5";"D3AD42A7"
"06/10/2024";"14:06:53";2024;452;"AC";"01538";"SENADOR GUIOMARD";8;265;2256995;560544710495847585559150;"B2CA5CC5";"2024-09-26 09:46:00";"N";1457;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC008STD90";"37DC9DDF3B25AE97B1B2B2BC76CCE0EB23B939CE";"142087CE"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;368;2256189;964395531327383934345016;"86D4F0A1";"2024-09-29 11:24:00";"N";2224;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01015";"CAPIXABA";2;107;2261572;834805692078574212012701;"5294EFB7";"2024-09-26 14:19:00";"N";1015;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC002STD91";"514298FCA97E74F2B584BA09BBCAFA99B5EDE7F8";"A541C949"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;816;2278738;105721554594023491463085;"A66E888C";"2024-09-27 16:52:00";"N";3093;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;295;2260530;65305427277702411494566;"59091166";"2024-09-28 18:00:00";"N";1058;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01538";"SENADOR GUIOMARD";8;161;2256760;944382565020459203077201;"E3BEA329";"2024-09-25 16:40:00";"N";1260;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC008STD90";"37DC9DDF3B25AE97B1B2B2BC76CCE0EB23B939CE";"142087CE"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;656;2264098;742185297903450478270317;"5EBD1F39";"2024-09-27 17:30:00";"N";3336;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01058";"BRASILÉIA";6;54;2266291;650131443995405170902076;"8AA41A3E";"2024-09-25 09:31:00";"N";2305;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC006STD90";"16CF4F61FF46B9F7171F87972B15DA388DDAB73A";"C2C43700"
"06/10/2024";"14:06:53";2024;452;"AC";"01040";"MARECHAL THAUMATURGO";4;251;2046252;166960801910569053863931;"03258DE9";"2024-09-25 11:55:00";"N";1015;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC004STD90";"425B2ED19513538E219AFACD8BD6B895957325D5";"D3AD42A7"
"06/10/2024";"14:06:53";2024;452;"AC";"01457";"SENA MADUREIRA";3;142;2046153;217654802689927672613219;"84CD9491";"2024-09-25 15:27:00";"N";1554;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC003STD91";"622ACF17D83EFBD9C5351234D25B9CC3A1930D32";"26D1D987"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;82;2285881;519850296990832697804781;"E2ED8385";"2024-09-28 15:58:00";"N";1171;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;648;2257087;883599588917376873728674;"5EBD1F39";"2024-09-27 16:11:00";"N";3310;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01457";"SENA MADUREIRA";3;37;2046116;318664291942880370323900;"5BD10511";"2024-09-25 16:06:00";"N";1198;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC003STD91";"622ACF17D83EFBD9C5351234D25B9CC3A1930D32";"26D1D987"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;129;2256120;701769924043432886662405;"6DC4A4EA";"2024-09-28 14:25:00";"N";1198;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01082";"RODRIGUES ALVES";4;427;2038262;647908918564550786068077;"05A6C418";"2024-09-25 15:56:00";"N";1139;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC004STD90";"425B2ED19513538E219AFACD8BD6B895957325D5";"D3AD42A7"
"06/10/2024";"14:06:53";2024;452;"AC";"01139";"FEIJÓ";7;16;2044855;679744402148468055159244;"FA5FFEB8";"2024-09-25 10:13:00";"N";1325;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC007STD90";"3C4079C3138301339C80EE3F6B77F257D58E625E";"A3BB5CD1"
"06/10/2024";"14:06:53";2024;452;"AC";"01074";"CRUZEIRO DO SUL";4;403;2045092;497193187336207990478341;"79CD02D5";"2024-09-26 15:17:00";"N";1643;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC004STD90";"425B2ED19513538E219AFACD8BD6B895957325D5";"D3AD42A7"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;565;2262298;873498298813663783697596;"692417E1";"2024-09-27 17:05:00";"N";3247;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01457";"SENA MADUREIRA";3;108;2046323;86341059454446829783760;"C3289DC9";"2024-09-25 16:03:00";"N";1392;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC003STD91";"622ACF17D83EFBD9C5351234D25B9CC3A1930D32";"26D1D987"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;655;2264096;439054873072057508430372;"5EBD1F39";"2024-09-27 17:20:00";"N";3336;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01023";"PORTO ACRE";1;582;2256522;268437494226252014711190;"5B46D8D4";"2024-09-27 11:03:00";"N";1015;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01090";"MÂNCIO LIMA";4;93;2047936;515995472627223521226428;"5F7FAD54";"2024-09-25 14:46:00";"N";1058;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC004STD90";"425B2ED19513538E219AFACD8BD6B895957325D5";"D3AD42A7"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;497;2269712;85519846568794399568009;"1E977BD0";"2024-09-27 17:30:00";"N";2810;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;222;2264587;55204592510302922354266;"17CC704C";"2024-09-28 15:57:00";"N";1732;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;69;2250978;691668106808283378809588;"E2ED8385";"2024-09-28 13:42:00";"N";1147;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;184;2256648;691668786840642622239784;"B14E298A";"2024-09-28 15:44:00";"N";1724;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;775;2273094;348145010513602252159570;"473A02AD";"2024-09-28 09:17:00";"N";3735;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;468;2250874;620973281889754321830545;"03F4421A";"2024-09-27 18:17:00";"N";2674;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;230;2256239;610860003066735924095079;"17CC704C";"2024-09-28 17:52:00";"N";1805;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01074";"CRUZEIRO DO SUL";4;334;2044844;648608569820399830539852;"9B46ADF2";"2024-09-26 15:35:00";"N";2232;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC004STD90";"425B2ED19513538E219AFACD8BD6B895957325D5";"D3AD42A7"
"06/10/2024";"14:06:53";2024;452;"AC";"01082";"RODRIGUES ALVES";4;349;2045279;355079891435018118217324;"05A6C418";"2024-09-25 15:35:00";"N";1074;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC004STD90";"425B2ED19513538E219AFACD8BD6B895957325D5";"D3AD42A7"
"06/10/2024";"14:06:53";2024;452;"AC";"01473";"TARAUACÁ";5;6;2046637;206175867465876940271279;"531FCB82";"2024-09-25 10:20:00";"N";1074;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC005STD90";"08A56C93819BE711F51A27B174A626FBBFBAD438";"0D97F536"
"06/10/2024";"14:06:53";2024;452;"AC";"01473";"TARAUACÁ";5;71;2044164;983953580547315669008262;"B227B851";"2024-09-25 13:16:00";"N";1350;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC005STD90";"08A56C93819BE711F51A27B174A626FBBFBAD438";"0D97F536"
"06/10/2024";"14:06:53";2024;452;"AC";"01082";"RODRIGUES ALVES";4;298;2044777;213665900821606495605482;"05A6C418";"2024-09-25 15:05:00";"N";1090;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC004STD90";"425B2ED19513538E219AFACD8BD6B895957325D5";"D3AD42A7"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;270;2275096;661377337354781157203385;"39A9FDD4";"2024-09-27 10:50:00";"N";1848;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01074";"CRUZEIRO DO SUL";4;243;2046027;335577123464000765172836;"09BC94C0";"2024-09-26 16:41:00";"N";1473;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC004STD90";"425B2ED19513538E219AFACD8BD6B895957325D5";"D3AD42A7"
"06/10/2024";"14:06:53";2024;452;"AC";"01023";"PORTO ACRE";1;626;2280706;369447705928971167318632;"BA8F0873";"2024-09-27 10:57:00";"N";1198;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;450;2264727;378436080530498409991520;"1225EA90";"2024-09-29 09:05:00";"N";2186;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01511";"PLÁCIDO DE CASTRO";8;17;2261055;400428244797523423939123;"539518F3";"2024-09-25 11:51:00";"N";1112;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC008STD90";"37DC9DDF3B25AE97B1B2B2BC76CCE0EB23B939CE";"142087CE"
"06/10/2024";"14:06:53";2024;452;"AC";"01023";"PORTO ACRE";1;609;2262614;278538803253413036800897;"8D71F00E";"2024-09-27 08:53:00";"N";1082;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
